ID Cliente,Nome Cliente,Distância (km),Tipo Entrega,Tipo Pagamento,Data e Horário do Pedido,Pedido,Valor Total (R$),Quantidade de Itens,Tem Pizza,Tem Bebida
22,Cliente_22,3.88,Retirada,PIX,2024-12-29 23:01:00,"Bacon, Frango com Catupiry, Atum, Português, Catupiry, Cerveja Long Neck",156.0,6,1,1
108,Cliente_108,7.43,Retirada,Dinheiro,2024-02-28 20:03:00,"Sorvete, Prestígio, Atum, Milho com Bacon, Cerveja Long Neck",119.0,5,1,1
193,Cliente_193,10.57,Entrega Padrão,Dinheiro,2024-02-29 19:20:00,"Abacaxi, Margarida",49.5,2,1,0
182,Cliente_182,12.94,Retirada,Cartão Débito,2024-01-29 23:20:00,"Bacon, Bacon, Strogonoff de Frango, Português, Refrigerante 2L, Cerveja Lata",134.5,6,1,1
75,Cliente_75,14.28,Entrega Rápida,PIX,2024-08-29 20:04:00,"Cerveja Long Neck, Cerveja Long Neck",24.0,2,0,1
121,Cliente_121,9.81,Entrega Rápida,Cartão Débito,2024-08-18 20:02:00,"Sorvete, Cerveja Lata, Refrigerante 2L, Cerveja Lata",50.0,4,1,1
111,Cliente_111,8.17,Entrega Rápida,Dinheiro,2024-03-18 21:21:00,"Lombo com Catupiry, Refrigerante Lata, Refrigerante 2L, Refrigerante 2L",55.0,4,1,1
75,Cliente_75,1.88,Entrega Padrão,Cartão Débito,2024-08-20 18:45:00,"Abacaxi, Brócolis com Bacon, Vegetariana, Português",108.0,4,1,0
28,Cliente_28,9.08,Retirada,Dinheiro,2024-05-31 19:13:00,"Pesto, Lombo com Catupiry, Catupiry, Cerveja Long Neck",99.0,4,1,1
110,Cliente_110,4.85,Retirada,Dinheiro,2024-01-04 18:42:00,"Chocolate com Morango, Napolitana, Romeu e Julieta, Chocolate",96.0,4,1,0
104,Cliente_104,10.76,Retirada,Cartão Crédito,2024-08-18 18:28:00,"Cerveja Long Neck, Refrigerante 2L, Cerveja Lata",29.0,3,0,1
145,Cliente_145,6.11,Retirada,Cartão Crédito,2024-03-19 18:21:00,"Atum, Atum, Prestígio, Alho e Óleo, Refrigerante Lata",111.5,5,1,1
157,Cliente_157,5.46,Entrega Padrão,Dinheiro,2024-09-09 20:15:00,"Calabresa, Milho com Bacon, Lombo com Catupiry",86.0,3,1,0
33,Cliente_33,3.09,Entrega Rápida,Dinheiro,2024-09-14 19:14:00,"Atum, Romeu e Julieta, Cerveja Long Neck, Cerveja Lata, Refrigerante Lata",75.5,5,1,1
8,Cliente_8,8.92,Entrega Padrão,Cartão Crédito,2024-10-22 20:57:00,"Margarida, Abacaxi, Margarida, Sorvete",102.0,4,1,0
78,Cliente_78,0.7,Entrega Padrão,Cartão Débito,2024-08-12 21:09:00,"Atum, Alho e Óleo",54.0,2,1,0
23,Cliente_23,4.74,Retirada,Dinheiro,2024-06-15 22:49:00,"Prestígio, Calabresa, Margarida, Banana com Canela, Milho com Bacon, Cerveja Lata, Refrigerante Lata, Cerveja Lata",147.5,8,1,1
56,Cliente_56,7.2,Retirada,Cartão Débito,2024-07-31 23:26:00,Atum,28.0,1,1,0
4,Cliente_4,7.03,Entrega Rápida,PIX,2024-07-02 19:58:00,"Milho com Bacon, Calabresa, Bacon, Refrigerante Lata, Refrigerante Lata, Cerveja Long Neck",106.5,6,1,1
188,Cliente_188,9.09,Retirada,Dinheiro,2024-08-04 21:51:00,"Cerveja Lata, Cerveja Lata",14.0,2,0,1
10,Cliente_10,13.74,Entrega Padrão,Dinheiro,2024-03-09 18:03:00,"Banana com Canela, Refrigerante Lata, Cerveja Long Neck",38.5,3,1,1
75,Cliente_75,2.19,Entrega Padrão,PIX,2024-12-30 18:53:00,"Strogonoff de Frango, Bacon, Quatro Queijos",90.0,3,1,0
186,Cliente_186,13.96,Retirada,PIX,2024-02-12 18:15:00,"Pesto, Quatro Queijos, Sorvete, Carne Seca, Pesto, Refrigerante 2L, Cerveja Long Neck, Refrigerante Lata",171.0,8,1,1
3,Cliente_3,10.03,Entrega Rápida,Dinheiro,2024-03-06 22:44:00,"Romeu e Julieta, Prestígio, Português",76.0,3,1,0
113,Cliente_113,7.05,Retirada,Cartão Crédito,2024-07-25 22:33:00,"Strogonoff de Carne, Carne Seca, Palmito, Bacon, Mexicana, Refrigerante Lata, Cerveja Lata, Refrigerante 2L",179.0,8,1,1
6,Cliente_6,11.3,Retirada,Dinheiro,2024-03-02 19:21:00,"Strogonoff de Carne, Chocolate com Morango, Frango com Catupiry, Pesto, Napolitana",141.0,5,1,0
75,Cliente_75,7.3,Retirada,Dinheiro,2024-07-07 23:25:00,"Romeu e Julieta, Catupiry, Napolitana, Refrigerante Lata, Refrigerante Lata",88.5,5,1,1
183,Cliente_183,10.55,Entrega Padrão,Dinheiro,2024-05-14 18:41:00,"Palmito, Cerveja Long Neck",41.5,2,1,1
96,Cliente_96,11.11,Entrega Rápida,PIX,2024-07-17 21:54:00,"Milho com Bacon, Sorvete, Pesto, Chocolate, Brócolis com Bacon, Cerveja Long Neck, Cerveja Long Neck, Cerveja Lata",165.0,8,1,1
91,Cliente_91,4.88,Entrega Rápida,Cartão Crédito,2024-08-15 18:01:00,"Chocolate com Morango, Pepperoni, Quatro Queijos, Strogonoff de Carne, Cerveja Lata",125.0,5,1,1
54,Cliente_54,12.78,Entrega Rápida,Cartão Débito,2024-12-29 20:16:00,,0.0,0,0,0
183,Cliente_183,14.96,Entrega Rápida,PIX,2024-10-01 18:40:00,"Banana com Canela, Catupiry, Lombo com Catupiry, Cerveja Long Neck, Refrigerante 2L",103.0,5,1,1
163,Cliente_163,9.9,Retirada,Dinheiro,2024-10-01 20:11:00,"Milho com Bacon, Banana com Canela, Alho e Óleo, Prestígio, Cerveja Long Neck, Cerveja Lata",119.5,6,1,1
70,Cliente_70,4.17,Entrega Rápida,Dinheiro,2024-07-08 23:28:00,Napolitana,25.5,1,1,0
36,Cliente_36,11.96,Retirada,Dinheiro,2024-07-30 19:22:00,"Milho com Bacon, Palmito, Bacon, Chocolate com Morango, Calabresa, Cerveja Long Neck, Cerveja Long Neck",163.0,7,1,1
170,Cliente_170,10.58,Entrega Rápida,PIX,2024-04-17 21:01:00,"Milho com Bacon, Milho com Bacon, Quatro Queijos, Refrigerante 2L",96.0,4,1,1
19,Cliente_19,13.58,Entrega Rápida,Dinheiro,2024-01-20 18:18:00,"Sorvete, Frango com Catupiry, Mussarela, Vegetariana, Vegetariana, Refrigerante 2L",170.0,6,1,1
193,Cliente_193,2.39,Retirada,Dinheiro,2024-07-21 18:40:00,"Chocolate com Morango, Milho com Bacon, Romeu e Julieta, Cerveja Long Neck, Cerveja Long Neck, Refrigerante 2L",111.0,6,1,1
108,Cliente_108,2.08,Retirada,Cartão Débito,2024-02-24 23:19:00,"Abacaxi, Napolitana, Chocolate, Romeu e Julieta, Pesto, Cerveja Long Neck, Refrigerante 2L, Cerveja Long Neck",155.5,8,1,1
166,Cliente_166,14.51,Entrega Rápida,Cartão Crédito,2024-10-25 19:07:00,"Português, Calabresa, Refrigerante 2L, Cerveja Long Neck",77.5,4,1,1
108,Cliente_108,3.81,Retirada,Cartão Débito,2024-12-24 18:23:00,"Quatro Queijos, Banana com Canela, Carne Seca, Vegetariana, Frango com Catupiry, Cerveja Lata, Cerveja Lata",155.5,7,1,1
184,Cliente_184,13.77,Retirada,Cartão Débito,2024-07-01 21:00:00,"Strogonoff de Carne, Strogonoff de Frango, Cerveja Long Neck, Cerveja Long Neck",89.5,4,1,1
52,Cliente_52,12.98,Retirada,Dinheiro,2024-01-23 23:23:00,"Prestígio, Lombo com Catupiry, Cerveja Long Neck",66.5,3,1,1
56,Cliente_56,1.12,Retirada,Dinheiro,2024-01-12 23:00:00,"Lombo com Catupiry, Romeu e Julieta, Refrigerante 2L, Refrigerante 2L",73.5,4,1,1
198,Cliente_198,9.68,Entrega Rápida,Cartão Débito,2024-12-23 23:42:00,"Banana com Canela, Chocolate com Morango, Mussarela, Cerveja Lata, Refrigerante 2L",113.5,5,1,1
116,Cliente_116,10.15,Entrega Rápida,Cartão Débito,2024-05-21 18:17:00,"Cerveja Lata, Cerveja Long Neck, Refrigerante 2L",29.0,3,0,1
190,Cliente_190,12.36,Entrega Padrão,Cartão Crédito,2024-08-21 19:36:00,"Cerveja Long Neck, Refrigerante 2L",22.0,2,0,1
5,Cliente_5,13.33,Retirada,Cartão Crédito,2024-11-05 20:10:00,"Catupiry, Romeu e Julieta, Cerveja Long Neck, Refrigerante Lata",70.0,4,1,1
25,Cliente_25,12.57,Retirada,Cartão Crédito,2024-10-16 22:52:00,"Frango com Catupiry, Refrigerante Lata, Cerveja Lata",42.0,3,1,1
148,Cliente_148,12.31,Entrega Rápida,Cartão Débito,2024-04-23 21:54:00,"Abacaxi, Strogonoff de Carne, Palmito, Banana com Canela, Refrigerante Lata",112.0,5,1,1
52,Cliente_52,13.03,Retirada,Cartão Crédito,2024-04-05 22:39:00,"Mexicana, Camarão, Strogonoff de Carne, Sorvete, Palmito, Refrigerante 2L, Refrigerante Lata, Refrigerante Lata",175.5,8,1,1
131,Cliente_131,4.2,Retirada,Dinheiro,2024-08-16 20:17:00,"Mexicana, Pepperoni",63.0,2,1,0
63,Cliente_63,1.7,Entrega Rápida,Cartão Crédito,2024-12-27 22:06:00,Refrigerante Lata,5.0,1,0,1
146,Cliente_146,0.65,Entrega Rápida,Cartão Crédito,2024-01-24 20:18:00,"Prestígio, Romeu e Julieta, Catupiry, Palmito, Refrigerante Lata, Refrigerante 2L",122.0,6,1,1
20,Cliente_20,5.86,Retirada,Dinheiro,2024-10-20 23:18:00,"Pesto, Pepperoni, Strogonoff de Frango, Vegetariana, Romeu e Julieta, Refrigerante 2L",151.5,6,1,1
170,Cliente_170,14.44,Entrega Padrão,Dinheiro,2024-08-12 23:54:00,Refrigerante 2L,10.0,1,0,1
19,Cliente_19,3.94,Entrega Rápida,Cartão Crédito,2024-08-22 20:46:00,"Mussarela, Vegetariana, Refrigerante 2L, Cerveja Lata",94.0,4,1,1
118,Cliente_118,14.91,Retirada,Cartão Crédito,2024-02-05 22:37:00,"Chocolate com Morango, Atum, Banana com Canela, Mexicana",106.5,4,1,0
88,Cliente_88,8.67,Entrega Padrão,Cartão Crédito,2024-10-11 19:57:00,"Margarida, Refrigerante Lata, Refrigerante 2L, Refrigerante Lata",46.5,4,1,1
148,Cliente_148,8.29,Entrega Padrão,Cartão Crédito,2024-06-27 23:26:00,"Camarão, Bacon, Atum, Strogonoff de Frango, Banana com Canela, Refrigerante Lata, Cerveja Long Neck, Refrigerante 2L",172.5,8,1,1
19,Cliente_19,2.78,Entrega Rápida,Cartão Débito,2024-07-12 20:56:00,"Cerveja Lata, Cerveja Long Neck, Refrigerante 2L",29.0,3,0,1
122,Cliente_122,5.0,Entrega Padrão,Cartão Débito,2024-12-13 19:16:00,"Mussarela, Refrigerante 2L, Refrigerante Lata",65.0,3,1,1
187,Cliente_187,8.97,Entrega Padrão,Cartão Débito,2024-08-15 22:24:00,"Romeu e Julieta, Margarida, Strogonoff de Frango, Refrigerante Lata",87.5,4,1,1
43,Cliente_43,0.86,Entrega Rápida,Cartão Débito,2024-01-08 21:36:00,"Prestígio, Alho e Óleo, Milho com Bacon, Refrigerante 2L, Cerveja Lata",96.0,5,1,1
195,Cliente_195,10.71,Retirada,Cartão Crédito,2024-03-23 23:52:00,"Romeu e Julieta, Lombo com Catupiry, Brócolis com Bacon",83.5,3,1,0
42,Cliente_42,2.77,Retirada,Cartão Crédito,2024-04-23 20:05:00,"Palmito, Bacon, Sorvete",84.0,3,1,0
112,Cliente_112,9.18,Entrega Rápida,Cartão Débito,2024-06-07 18:16:00,Refrigerante Lata,5.0,1,0,1
129,Cliente_129,2.63,Entrega Padrão,Cartão Crédito,2024-12-02 20:11:00,"Margarida, Romeu e Julieta, Catupiry, Alho e Óleo, Frango com Catupiry, Refrigerante Lata, Cerveja Lata",147.5,7,1,1
123,Cliente_123,3.43,Retirada,PIX,2024-02-05 18:58:00,"Refrigerante 2L, Cerveja Lata",17.0,2,0,1
77,Cliente_77,14.12,Entrega Rápida,Dinheiro,2024-04-07 20:35:00,"Cerveja Lata, Refrigerante 2L",17.0,2,0,1
20,Cliente_20,0.63,Entrega Rápida,PIX,2024-10-31 18:31:00,"Atum, Milho com Bacon, Atum, Calabresa, Mussarela",162.0,5,1,0
76,Cliente_76,10.71,Entrega Rápida,Cartão Débito,2024-11-02 23:52:00,"Cerveja Long Neck, Cerveja Long Neck",24.0,2,0,1
115,Cliente_115,8.74,Entrega Padrão,Dinheiro,2024-09-30 20:40:00,Bacon,28.5,1,1,0
174,Cliente_174,0.77,Entrega Rápida,PIX,2024-08-01 20:33:00,"Pesto, Strogonoff de Frango, Cerveja Long Neck, Cerveja Long Neck, Cerveja Lata",91.0,5,1,1
80,Cliente_80,11.17,Entrega Rápida,PIX,2024-12-27 19:29:00,"Calabresa, Sorvete, Quatro Queijos, Pepperoni",113.5,4,1,0
123,Cliente_123,3.39,Entrega Padrão,Cartão Crédito,2024-03-18 23:10:00,"Carne Seca, Calabresa, Brócolis com Bacon, Banana com Canela, Pesto, Cerveja Long Neck",152.5,6,1,1
135,Cliente_135,11.01,Entrega Padrão,Cartão Crédito,2024-01-15 20:16:00,Refrigerante 2L,10.0,1,0,1
162,Cliente_162,9.15,Entrega Rápida,PIX,2024-02-29 19:17:00,"Cerveja Lata, Cerveja Lata",14.0,2,0,1
40,Cliente_40,13.28,Entrega Rápida,Cartão Crédito,2024-06-10 19:15:00,"Mussarela, Abacaxi, Lombo com Catupiry",103.0,3,1,0
155,Cliente_155,7.81,Entrega Padrão,Cartão Débito,2024-11-03 21:14:00,"Abacaxi, Milho com Bacon, Cerveja Long Neck, Refrigerante 2L, Refrigerante Lata",78.5,5,1,1
25,Cliente_25,9.22,Retirada,Cartão Débito,2024-10-17 18:10:00,"Margarida, Abacaxi, Pepperoni, Português, Quatro Queijos, Cerveja Lata",144.5,6,1,1
42,Cliente_42,4.38,Entrega Rápida,PIX,2024-11-03 22:11:00,"Milho com Bacon, Carne Seca, Camarão, Catupiry, Abacaxi",150.0,5,1,0
116,Cliente_116,13.98,Entrega Rápida,Cartão Crédito,2024-10-19 23:14:00,"Brócolis com Bacon, Cerveja Long Neck",42.0,2,1,1
35,Cliente_35,13.89,Entrega Padrão,Dinheiro,2024-04-23 19:22:00,"Vegetariana, Catupiry, Alho e Óleo, Refrigerante Lata, Refrigerante Lata",92.5,5,1,1
69,Cliente_69,11.34,Retirada,Dinheiro,2024-05-29 20:29:00,"Cerveja Long Neck, Cerveja Long Neck",24.0,2,0,1
22,Cliente_22,14.5,Entrega Rápida,PIX,2024-01-04 22:37:00,"Napolitana, Mussarela, Strogonoff de Carne, Mexicana, Frango com Catupiry, Cerveja Lata, Cerveja Long Neck",189.5,7,1,1
28,Cliente_28,11.94,Entrega Padrão,PIX,2024-01-16 23:35:00,"Strogonoff de Frango, Strogonoff de Carne, Refrigerante Lata",70.5,3,1,1
151,Cliente_151,7.33,Entrega Padrão,Cartão Crédito,2024-12-15 23:57:00,"Pesto, Cerveja Long Neck",39.5,2,1,1
196,Cliente_196,4.42,Entrega Padrão,Cartão Débito,2024-03-25 22:34:00,"Banana com Canela, Português, Catupiry, Calabresa, Refrigerante 2L, Cerveja Lata",123.5,6,1,1
81,Cliente_81,10.64,Retirada,Dinheiro,2024-12-15 23:17:00,"Cerveja Long Neck, Cerveja Lata, Refrigerante Lata",24.0,3,0,1
173,Cliente_173,6.49,Entrega Padrão,Dinheiro,2024-03-02 19:14:00,"Prestígio, Margarida, Cerveja Lata, Cerveja Lata, Cerveja Long Neck",77.0,5,1,1
27,Cliente_27,3.7,Entrega Padrão,PIX,2024-03-05 18:59:00,"Romeu e Julieta, Strogonoff de Frango, Refrigerante Lata, Cerveja Lata, Cerveja Long Neck",80.0,5,1,1
186,Cliente_186,10.45,Entrega Padrão,PIX,2024-04-06 20:23:00,"Prestígio, Pepperoni, Mexicana, Cerveja Long Neck, Cerveja Lata",106.5,5,1,1
22,Cliente_22,8.13,Retirada,PIX,2024-10-06 20:03:00,,0.0,0,0,0
116,Cliente_116,6.35,Retirada,PIX,2024-12-28 18:07:00,"Alho e Óleo, Cerveja Long Neck, Cerveja Lata, Cerveja Lata",52.0,4,1,1
133,Cliente_133,6.57,Entrega Padrão,Cartão Débito,2024-02-16 19:28:00,"Carne Seca, Calabresa, Strogonoff de Frango, Milho com Bacon, Frango com Catupiry, Refrigerante 2L, Cerveja Long Neck",174.5,7,1,1
79,Cliente_79,4.47,Retirada,PIX,2024-07-22 23:09:00,"Chocolate com Morango, Strogonoff de Frango, Camarão, Romeu e Julieta",116.0,4,1,0
50,Cliente_50,9.18,Entrega Padrão,Dinheiro,2024-07-05 22:03:00,"Pesto, Português, Pepperoni, Chocolate com Morango",111.5,4,1,0
40,Cliente_40,9.55,Retirada,Cartão Débito,2024-05-16 19:12:00,,0.0,0,0,0
165,Cliente_165,7.48,Retirada,Cartão Crédito,2024-02-10 21:11:00,"Vegetariana, Cerveja Long Neck, Cerveja Lata, Refrigerante Lata",51.0,4,1,1
140,Cliente_140,7.21,Entrega Padrão,Cartão Crédito,2024-01-26 22:33:00,"Chocolate, Refrigerante Lata, Cerveja Long Neck",39.0,3,1,1
103,Cliente_103,13.55,Retirada,PIX,2024-04-17 19:04:00,"Atum, Napolitana, Cerveja Long Neck, Refrigerante Lata",70.5,4,1,1
145,Cliente_145,1.09,Entrega Padrão,PIX,2024-04-30 18:19:00,"Palmito, Refrigerante Lata, Cerveja Lata",41.5,3,1,1
138,Cliente_138,6.84,Entrega Rápida,Cartão Débito,2024-03-01 23:21:00,"Margarida, Napolitana, Pepperoni, Cerveja Long Neck",95.0,4,1,1
151,Cliente_151,12.61,Entrega Rápida,Cartão Débito,2024-02-01 18:26:00,"Strogonoff de Carne, Prestígio, Refrigerante 2L, Cerveja Lata, Cerveja Lata",81.5,5,1,1
161,Cliente_161,8.96,Entrega Padrão,Cartão Crédito,2024-07-11 20:29:00,"Strogonoff de Frango, Napolitana, Atum, Pepperoni, Milho com Bacon",145.5,5,1,0
176,Cliente_176,13.3,Entrega Padrão,Cartão Débito,2024-09-29 18:04:00,Cerveja Long Neck,12.0,1,0,1
37,Cliente_37,0.88,Entrega Padrão,PIX,2024-12-30 22:23:00,"Catupiry, Palmito, Strogonoff de Carne",92.0,3,1,0
25,Cliente_25,14.96,Entrega Padrão,Dinheiro,2024-02-08 20:44:00,"Cerveja Lata, Refrigerante 2L, Refrigerante 2L",27.0,3,0,1
139,Cliente_139,5.48,Entrega Padrão,Dinheiro,2024-04-01 22:31:00,"Cerveja Long Neck, Cerveja Long Neck, Refrigerante 2L",34.0,3,0,1
177,Cliente_177,13.44,Retirada,Dinheiro,2024-04-07 23:35:00,Refrigerante Lata,5.0,1,0,1
181,Cliente_181,1.7,Entrega Padrão,Cartão Crédito,2024-02-06 22:55:00,"Refrigerante Lata, Cerveja Lata",12.0,2,0,1
150,Cliente_150,7.42,Entrega Rápida,Cartão Débito,2024-05-12 20:52:00,"Bacon, Sorvete, Chocolate com Morango",79.5,3,1,0
114,Cliente_114,6.34,Entrega Rápida,Dinheiro,2024-08-29 22:21:00,"Lombo com Catupiry, Refrigerante Lata, Refrigerante 2L",45.0,3,1,1
21,Cliente_21,8.89,Entrega Padrão,Dinheiro,2024-12-06 19:08:00,"Abacaxi, Pepperoni",54.0,2,1,0
49,Cliente_49,11.77,Retirada,PIX,2024-03-17 18:38:00,"Mussarela, Lombo com Catupiry, Refrigerante 2L",90.0,3,1,1
151,Cliente_151,4.72,Retirada,Cartão Débito,2024-09-16 22:48:00,,0.0,0,0,0
56,Cliente_56,1.73,Entrega Padrão,Cartão Débito,2024-03-23 20:43:00,"Milho com Bacon, Prestígio, Cerveja Lata",60.0,3,1,1
102,Cliente_102,2.17,Entrega Rápida,PIX,2024-08-07 19:55:00,"Romeu e Julieta, Bacon",52.0,2,1,0
63,Cliente_63,0.84,Entrega Rápida,Dinheiro,2024-09-27 23:39:00,"Refrigerante 2L, Cerveja Long Neck, Refrigerante 2L",32.0,3,0,1
164,Cliente_164,6.71,Retirada,Cartão Débito,2024-08-02 21:12:00,"Catupiry, Alho e Óleo, Cerveja Long Neck, Refrigerante Lata, Cerveja Lata",79.5,5,1,1
82,Cliente_82,4.93,Retirada,PIX,2024-11-12 20:49:00,"Strogonoff de Frango, Banana com Canela, Atum, Abacaxi, Refrigerante 2L",115.0,5,1,1
123,Cliente_123,3.04,Entrega Padrão,Cartão Débito,2024-10-29 18:04:00,"Margarida, Camarão, Camarão, Refrigerante 2L, Refrigerante 2L",116.5,5,1,1
126,Cliente_126,4.76,Entrega Rápida,Cartão Débito,2024-08-13 21:10:00,"Camarão, Carne Seca, Atum, Sorvete, Cerveja Lata",130.0,5,1,1
91,Cliente_91,5.09,Entrega Rápida,Cartão Crédito,2024-03-02 22:06:00,"Carne Seca, Milho com Bacon, Abacaxi, Refrigerante 2L",95.5,4,1,1
122,Cliente_122,5.97,Retirada,PIX,2024-09-06 19:14:00,"Vegetariana, Sorvete, Abacaxi",76.0,3,1,0
56,Cliente_56,2.62,Entrega Rápida,PIX,2024-11-01 22:31:00,"Strogonoff de Carne, Pesto, Refrigerante Lata",65.5,3,1,1
110,Cliente_110,6.51,Entrega Rápida,Cartão Débito,2024-05-16 21:25:00,"Abacaxi, Alho e Óleo, Mussarela, Sorvete, Vegetariana",152.0,5,1,0
39,Cliente_39,5.05,Retirada,Cartão Débito,2024-03-30 20:00:00,"Português, Lombo com Catupiry, Cerveja Long Neck, Cerveja Long Neck",82.0,4,1,1
193,Cliente_193,5.39,Entrega Rápida,Cartão Débito,2024-05-20 23:18:00,"Banana com Canela, Refrigerante 2L, Refrigerante Lata",36.5,3,1,1
161,Cliente_161,14.12,Retirada,Cartão Débito,2024-05-31 19:19:00,"Português, Pesto, Refrigerante 2L, Refrigerante Lata, Refrigerante Lata",75.5,5,1,1
182,Cliente_182,11.76,Entrega Rápida,Cartão Débito,2024-08-05 21:39:00,"Refrigerante Lata, Cerveja Lata, Refrigerante 2L",22.0,3,0,1
51,Cliente_51,14.38,Entrega Padrão,Cartão Crédito,2024-12-16 20:36:00,"Bacon, Cerveja Lata, Refrigerante Lata, Cerveja Long Neck",52.5,4,1,1
184,Cliente_184,4.61,Retirada,Dinheiro,2024-10-22 22:41:00,"Cerveja Lata, Refrigerante 2L, Refrigerante 2L",27.0,3,0,1
52,Cliente_52,9.54,Entrega Padrão,Cartão Débito,2024-04-20 23:30:00,"Romeu e Julieta, Strogonoff de Carne, Carne Seca, Cerveja Lata, Cerveja Long Neck",109.5,5,1,1
95,Cliente_95,1.74,Entrega Rápida,PIX,2024-11-25 23:22:00,"Quatro Queijos, Margarida, Mexicana, Cerveja Lata, Refrigerante 2L",104.5,5,1,1
110,Cliente_110,14.89,Entrega Rápida,Cartão Débito,2024-06-20 20:01:00,Cerveja Long Neck,12.0,1,0,1
46,Cliente_46,12.95,Entrega Padrão,Dinheiro,2024-11-05 22:34:00,"Milho com Bacon, Cerveja Lata",35.5,2,1,1
169,Cliente_169,13.03,Entrega Padrão,Cartão Crédito,2024-08-09 20:03:00,"Palmito, Atum, Napolitana, Catupiry, Refrigerante 2L, Cerveja Long Neck",134.5,6,1,1
124,Cliente_124,12.53,Retirada,PIX,2024-01-07 21:50:00,,0.0,0,0,0
171,Cliente_171,11.71,Entrega Rápida,Cartão Crédito,2024-12-28 22:51:00,"Palmito, Refrigerante Lata, Refrigerante 2L, Refrigerante Lata",49.5,4,1,1
109,Cliente_109,2.37,Retirada,PIX,2024-09-13 18:29:00,"Cerveja Long Neck, Cerveja Long Neck",24.0,2,0,1
180,Cliente_180,0.93,Entrega Rápida,Dinheiro,2024-08-25 21:07:00,"Mexicana, Cerveja Lata, Cerveja Lata, Refrigerante Lata",51.0,4,1,1
108,Cliente_108,13.23,Retirada,PIX,2024-08-27 21:11:00,"Sorvete, Brócolis com Bacon, Português, Banana com Canela, Refrigerante Lata, Refrigerante 2L",120.5,6,1,1
66,Cliente_66,3.22,Entrega Rápida,PIX,2024-02-28 18:07:00,"Abacaxi, Romeu e Julieta, Milho com Bacon, Refrigerante Lata",80.0,4,1,1
131,Cliente_131,11.2,Retirada,Dinheiro,2024-10-24 23:28:00,"Português, Refrigerante Lata, Cerveja Long Neck",45.0,3,1,1
61,Cliente_61,8.85,Retirada,PIX,2024-02-29 21:41:00,"Catupiry, Lombo com Catupiry, Vegetariana, Sorvete, Cerveja Long Neck, Refrigerante 2L",134.5,6,1,1
117,Cliente_117,4.16,Entrega Rápida,PIX,2024-11-02 19:24:00,"Português, Margarida",54.5,2,1,0
102,Cliente_102,13.98,Retirada,Cartão Crédito,2024-05-18 21:59:00,"Atum, Banana com Canela, Lombo com Catupiry",79.5,3,1,0
165,Cliente_165,13.28,Retirada,PIX,2024-01-29 22:16:00,,0.0,0,0,0
68,Cliente_68,5.95,Retirada,Cartão Débito,2024-06-02 18:17:00,"Calabresa, Prestígio, Margarida, Napolitana, Palmito, Cerveja Long Neck",145.5,6,1,1
95,Cliente_95,3.77,Entrega Rápida,Cartão Débito,2024-11-06 23:55:00,"Frango com Catupiry, Pepperoni, Mexicana, Catupiry, Frango com Catupiry, Cerveja Lata",159.5,6,1,1
176,Cliente_176,10.73,Entrega Padrão,Cartão Débito,2024-11-20 22:03:00,"Vegetariana, Romeu e Julieta, Português, Chocolate com Morango, Carne Seca, Refrigerante 2L, Refrigerante Lata, Cerveja Long Neck",164.5,8,1,1
102,Cliente_102,4.05,Entrega Rápida,PIX,2024-03-17 22:27:00,"Refrigerante 2L, Refrigerante 2L, Cerveja Lata",27.0,3,0,1
4,Cliente_4,0.63,Retirada,Cartão Débito,2024-06-22 19:19:00,"Abacaxi, Abacaxi, Prestígio, Abacaxi, Refrigerante 2L, Cerveja Long Neck, Cerveja Lata",122.5,7,1,1
178,Cliente_178,7.87,Retirada,Dinheiro,2024-02-24 21:35:00,"Bacon, Frango com Catupiry, Strogonoff de Carne, Cerveja Lata",98.5,4,1,1
150,Cliente_150,7.76,Retirada,Cartão Crédito,2024-02-24 20:25:00,"Português, Pepperoni, Cerveja Long Neck, Refrigerante Lata",76.0,4,1,1
131,Cliente_131,1.93,Retirada,Cartão Débito,2024-08-30 23:45:00,"Napolitana, Catupiry, Sorvete, Atum, Cerveja Long Neck",121.0,5,1,1
189,Cliente_189,8.51,Retirada,Cartão Crédito,2024-10-26 20:09:00,"Frango com Catupiry, Cerveja Long Neck, Refrigerante 2L",52.0,3,1,1
40,Cliente_40,13.81,Entrega Padrão,Cartão Crédito,2024-09-19 21:38:00,"Strogonoff de Carne, Strogonoff de Carne, Cerveja Lata, Cerveja Long Neck",85.0,4,1,1
154,Cliente_154,5.43,Retirada,Cartão Débito,2024-03-05 22:28:00,"Pepperoni, Milho com Bacon, Banana com Canela, Quatro Queijos, Chocolate com Morango, Refrigerante 2L, Refrigerante Lata",150.0,7,1,1
44,Cliente_44,2.59,Entrega Rápida,PIX,2024-09-10 20:20:00,"Margarida, Strogonoff de Frango, Cerveja Lata, Refrigerante 2L",76.0,4,1,1
92,Cliente_92,11.78,Entrega Rápida,PIX,2024-10-12 21:02:00,"Pepperoni, Atum, Lombo com Catupiry, Napolitana, Alho e Óleo, Refrigerante Lata, Refrigerante 2L",155.5,7,1,1
176,Cliente_176,13.86,Entrega Rápida,Cartão Crédito,2024-12-20 22:39:00,Chocolate,22.0,1,1,0
74,Cliente_74,4.04,Entrega Padrão,Dinheiro,2024-08-10 22:01:00,Napolitana,25.5,1,1,0
